major,ccode,year,milcap_minor,milcap,future_power,troops,country,cinc,pact,exports,imports,m,hostlev,cow_mid,cow_mid4,future_power_riv,milcap_riv,edge,new_troops,ideal1,ideal2,pec,growth,region
2,436,1998,.01552926,20.796761,18.477516,0,Niger,.00044219999,0,.017999999,.0020000001,.0065551,,0,0,6.256753,5.8510442,90,0,2.9360001,-.815,4977176,.011047552,3
2,436,2000,.013163378,21.554909,19.348948,0,Niger,.0004439,0,.035999998,.0070000002,.0066196001,4,1,1,5.1278019,5.4714704,90,0,2.701,-.81099999,5264636,.042922031,3
2,436,2003,.01349941,23.396179,20.780598,0,Niger,.00046069999,0,.027120002,.0041,.0061595002,,0,0,4.8497763,5.5618343,90,0,2.8789999,-.91600001,5394710,.02209558,3
2,436,2004,.013897278,24.08872,21.014914,0,Niger,.00047619999,0,.060419999,.028000001,.0073257,,0,0,5.0909595,5.1662288,90,0,2.881,-.92900002,5527871,.024383906,3
2,436,2005,.014123463,26.370625,21.619839,0,Niger,.000485,0,.089099996,.066300005,.0070400001,,0,0,4.7468357,3.4745595,90,0,3.0020001,-.63599998,5529642,.0003203252,3
2,436,2006,.014143774,26.320822,23.604059,0,Niger,.00049369998,0,.14211999,.125,.0074145999,,0,0,3.2602251,3.6267684,90,0,2.9760001,-.75099999,5497134,-.0058962102,3
2,436,2007,.014427573,25.455936,23.54986,0,Niger,.000505,0,.076230004,.0096000005,.0080930004,,0,0,3.3920527,3.8555703,90,0,2.8789999,-.78600001,5548023,.0092147822,3
2,437,1981,.019541204,16.232428,13.909039,0,Ivory Coast,.00076520001,0,.13,.37200001,.018175401,,0,0,21.109041,23.251524,91,0,2.6900001,.34099999,2713720,-.031003986,3
2,437,1982,.018580453,16.829098,14.849285,0,Ivory Coast,.00079690001,0,.097000003,.32600001,.0166039,,0,0,21.228876,22.669056,91,0,2.6070001,.46900001,2594129,-.045069572,3
2,437,1983,.020148024,17.579082,15.309394,0,Ivory Coast,.00082130003,0,.061000001,.37099999,.0164464,,0,0,20.741186,22.75301,91,0,2.608,.49000001,2597045,.0011234455,3
2,437,1984,.018676713,18.352732,15.971585,0,Ivory Coast,.00080430001,0,.064000003,.498,.014115,,0,0,20.816816,22.984612,91,0,2.78,.44800001,3177672,.2017746,3
2,437,1985,.01882997,19.634354,16.632813,0,Ivory Coast,.00083779998,0,.07,.55800003,.0138167,,0,0,20.964302,24.489439,91,0,2.7690001,.41,3161485,-.0051069991,3
2,437,1986,.019574808,19.648266,17.741415,0,Ivory Coast,.00085060002,0,.059,.454,.0166438,,0,0,22.285892,23.818037,91,0,2.8800001,.463,3285852,.038584124,3
2,437,1987,.020689474,19.03813,17.746319,0,Ivory Coast,.00087809999,0,.082000002,.40400001,.019228701,,0,0,21.703922,23.490671,91,0,2.961,.51300001,3430381,.043045353,3
2,437,1988,.023094287,18.851377,17.219122,0,Ivory Coast,.00089780003,0,.074000001,.31299999,.023200899,,0,0,21.414261,23.629602,91,0,2.9219999,.30500001,3725148,.08243525,3
2,437,1989,.022481844,23.19113,17.068205,0,Ivory Coast,.00091529998,0,.079000004,.255,.019892599,,0,0,21.513996,14.27513,91,0,3.0039999,.026000001,3844484,.031532813,3
2,437,1990,.034089644,21.137386,20.86722,0,Ivory Coast,.00091469998,0,.078000002,.22400001,.0238421,1,1,0,13.266179,13.67587,91,0,2.9360001,-.0040000002,3936181,.023571569,3
2,437,1991,.036824502,19.884747,19.065012,0,Ivory Coast,.0009552,0,.081,.242,.0213394,,0,0,12.520503,13.844453,91,0,2.7780001,.213,4041865,.026495256,3
2,437,1992,.035583578,22.716059,18.049181,0,Ivory Coast,.00096500001,0,.086999997,.206,.0135059,,0,0,12.50408,6.9361267,91,0,2.793,-.068999998,4154138,.027398726,3
2,437,1993,.039980434,24.151173,20.498581,0,Ivory Coast,.00097639998,0,.088,.199,.017865499,4,1,1,6.3792391,5.1286535,91,0,2.773,-.32800001,4430624,.064435489,3
2,437,1994,.037183028,21.747204,21.725391,0,Ivory Coast,.0009633,0,.111,.205,.0130001,,0,0,4.7834558,8.9622211,91,0,2.7360001,-.12899999,4455146,.0055194008,3
2,437,1995,.038448263,20.296988,19.619967,0,Ivory Coast,.0009784,0,.17299999,.23,.0158279,,0,0,8.1201019,7.9895749,91,0,2.9790001,-.24600001,4678672,.048954476,3
2,437,1996,.039109729,19.935843,18.35331,0,Ivory Coast,.00098719995,0,.141,.43099999,.017411301,1,1,0,7.2629032,7.2830143,91,0,3.0599999,-.37,4751977,.015546433,3
2,437,1997,.039973743,20.449028,18.030254,0,Ivory Coast,.00096049998,0,.15099999,.31400001,.019838899,,0,0,6.6330023,6.864418,91,0,2.98,-.58399999,4922493,.035254367,3
2,437,1998,.042285461,20.796761,18.477516,0,Ivory Coast,.0009553,0,.152,.44800001,.025402401,,0,0,6.256753,5.8510442,91,0,2.9360001,-.66900003,4977176,.011047552,3
2,437,1999,.042666368,21.432804,18.787714,0,Ivory Coast,.00095219997,0,.109,.40200001,.0268036,,0,0,5.3606982,5.5772977,91,0,2.7620001,-.73000002,5043448,.013227313,3
2,437,2000,.023417359,21.554909,19.348948,0,Ivory Coast,.00088750001,0,.097000003,.43099999,.017074199,,0,0,5.1278019,5.4714704,91,0,2.701,-.60699999,5264636,.042922031,3
2,437,2001,.038986944,22.276485,19.444029,0,Ivory Coast,.00099990005,0,.13367999,.3583,.018013701,,0,0,5.0270801,6.1318121,91,0,2.677,-.65600002,5224415,-.0076691774,3
2,437,2002,.049640093,23.112782,20.055992,0,Ivory Coast,.0010703,0,.08946,.39929998,.029352499,1,1,0,5.6037431,5.2781925,91,0,2.7360001,-.61500001,5276818,.0099804346,3
2,437,2003,.050172362,23.396179,20.780598,0,Ivory Coast,.0010471001,0,.1139,.51429999,.0334551,1,1,0,4.8497763,5.5618343,91,0,2.8789999,-.71100003,5394710,.02209558,3
2,437,2004,.050807703,24.08872,21.014914,0,Ivory Coast,.0011169,0,.13346,.76159996,.0346926,4,1,1,5.0909595,5.1662288,91,0,2.881,-.34299999,5527871,.024383906,3
2,437,2005,.051578075,26.370625,21.619839,0,Ivory Coast,.0011380001,0,.11946,1.2818,.032990798,1,1,0,4.7468357,3.4745595,91,0,3.0020001,-.37200001,5529642,.0003203252,3
2,437,2006,.053974904,26.320822,23.604059,0,Ivory Coast,.0011565,0,.13463999,.75590003,.0397981,,0,0,3.2602251,3.6267684,91,0,2.9760001,-.149,5497134,-.0058962102,3
2,437,2007,.054289088,25.455936,23.54986,0,Ivory Coast,.0011732,0,.17973,.63879997,.039873101,,0,0,3.3920527,3.8555703,91,0,2.8789999,.016000001,5548023,.0092147822,3
2,438,1981,.056199044,16.232428,13.909039,0,Guinea,.00043690001,0,.052999999,.131,.019293901,,0,0,21.109041,23.251524,92,0,2.6900001,-.47099999,2713720,-.031003986,3
2,438,1982,.056846958,16.829098,14.849285,0,Guinea,.00044149999,0,.028000001,.16500001,.0208632,,0,0,21.228876,22.669056,92,0,2.6070001,-.53299999,2594129,-.045069572,3
2,438,1983,.056780171,17.579082,15.309394,0,Guinea,.00043099999,0,.022,.139,.0193517,,0,0,20.741186,22.75301,92,0,2.608,-.479,2597045,.0011234455,3
2,438,1984,.053644441,18.352732,15.971585,0,Guinea,.0004198,0,.033,.138,.0138726,,0,0,20.816816,22.984612,92,0,2.78,-.48100001,3177672,.2017746,3
2,438,1988,.027656619,18.851377,17.219122,0,Guinea,.0003445,0,.035,.139,.0072130999,,0,0,21.414261,23.629602,92,0,2.9219999,-.44600001,3725148,.08243525,3
2,438,1989,.027985036,23.19113,17.068205,0,Guinea,.00036030001,0,.039999999,.161,.0067053,,0,0,21.513996,14.27513,92,0,3.0039999,-.56099999,3844484,.031532813,3
2,438,1990,.028383235,21.137386,20.86722,0,Guinea,.00038139999,0,.043000001,.141,.0079092002,,0,0,13.266179,13.67587,92,0,2.9360001,-.60600001,3936181,.023571569,3
2,438,1991,.03115866,19.884747,19.065012,0,Guinea,.0004057,0,.089000002,.167,.0074903001,,0,0,12.520503,13.844453,92,0,2.7780001,-.662,4041865,.026495256,3
2,438,1993,.034300007,24.151173,20.498581,0,Guinea,.00042510001,0,.059,.148,.0070997002,,0,0,6.3792391,5.1286535,92,0,2.773,-.79900002,4430624,.064435489,3
2,438,1994,.028722567,21.747204,21.725391,0,Guinea,.0004132,0,.050000001,.119,.0082147,,0,0,4.7834558,8.9622211,92,0,2.7360001,-.69099998,4455146,.0055194008,3
2,438,1995,.029103376,20.296988,19.619967,0,Guinea,.00042709999,0,.067000002,.125,.0089215003,,0,0,8.1201019,7.9895749,92,0,2.9790001,-.57300001,4678672,.048954476,3
2,438,1996,.030173153,19.935843,18.35331,0,Guinea,.00042970001,0,.086999997,.14300001,.0112138,4,1,1,7.2629032,7.2830143,92,0,3.0599999,-.68900001,4751977,.015546433,3
2,438,1997,.030145023,20.449028,18.030254,0,Guinea,.00041800001,0,.082999997,.12899999,.0110033,4,1,1,6.6330023,6.864418,92,0,2.98,-.70200002,4922493,.035254367,3
2,438,1998,.031491309,20.796761,18.477516,0,Guinea,.00041199999,0,.066,.142,.0139575,4,1,1,6.256753,5.8510442,92,0,2.9360001,-.78500003,4977176,.011047552,3
2,438,1999,.031423669,21.432804,18.787714,0,Guinea,.0004171,0,.056000002,.147,.0141259,3,1,0,5.3606982,5.5772977,92,0,2.7620001,-.76300001,5043448,.013227313,3
2,438,2000,.025840992,21.554909,19.348948,0,Guinea,.00039589999,0,.068999998,.122,.0111238,4,1,1,5.1278019,5.4714704,92,0,2.701,-.60799998,5264636,.042922031,3
2,438,2001,.027134916,22.276485,19.444029,0,Guinea,.00039910001,0,.035569999,.1061,.0108415,4,1,1,5.0270801,6.1318121,92,0,2.677,-.454,5224415,-.0076691774,3
2,438,2002,.029949876,23.112782,20.055992,0,Guinea,.00042170001,0,.069190003,.0845,.0203279,,0,0,5.6037431,5.2781925,92,0,2.7360001,-.68099999,5276818,.0099804346,3
2,438,2003,.028669264,23.396179,20.780598,0,Guinea,.00042309999,0,.026000001,.087099999,.0180487,,0,0,4.8497763,5.5618343,92,0,2.8789999,-.69199997,5394710,.02209558,3
2,438,2004,.026110932,24.08872,21.014914,0,Guinea,.00043310001,0,.03822,.079599999,.0169122,,0,0,5.0909595,5.1662288,92,0,2.881,-.69400001,5527871,.024383906,3
2,438,2005,.025220992,26.370625,21.619839,0,Guinea,.0004277,0,.13739,.089500003,.0114904,,0,0,4.7468357,3.4745595,92,0,3.0020001,-.72600001,5529642,.0003203252,3
2,438,2006,.026566477,26.320822,23.604059,0,Guinea,.00043469999,0,.071279995,.1153,.0074005001,,0,0,3.2602251,3.6267684,92,0,2.9760001,-.88200003,5497134,-.0058962102,3
2,438,2007,.032337673,25.455936,23.54986,0,Guinea,.0004583,0,.081069998,.1391,.0095552998,,0,0,3.3920527,3.8555703,92,0,2.8789999,-.87199998,5548023,.0092147822,3
2,439,1981,.017121036,16.232428,13.909039,0,Burkina Faso,.00038899999,0,.022200001,.000019999999,.0097208004,,0,0,21.109041,23.251524,93,0,2.6900001,.112,2713720,-.031003986,3
2,439,1982,.018681237,16.829098,14.849285,0,Burkina Faso,.00039969999,0,.0135,.0001,.0088355001,,0,0,21.228876,22.669056,93,0,2.6070001,-.093000002,2594129,-.045069572,3
2,439,1983,.018447651,17.579082,15.309394,0,Burkina Faso,.00043750001,0,.0143,.000039999999,.0075654001,,0,0,20.741186,22.75301,93,0,2.608,-.498,2597045,.0011234455,3
2,439,1984,.017843073,18.352732,15.971585,0,Burkina Faso,.00044249999,0,.0209,.000029999999,.0070992,,0,0,20.816816,22.984612,93,0,2.78,-.71499997,3177672,.2017746,3
2,439,1985,.018213805,19.634354,16.632813,0,Burkina Faso,.00045799999,0,.027000001,.00080000004,.0079546999,4,1,1,20.964302,24.489439,93,0,2.7690001,-.63499999,3161485,-.0051069991,3
2,439,1986,.01824088,19.648266,17.741415,0,Burkina Faso,.00046320001,0,.0098000001,.00080000004,.0094453003,4,1,1,22.285892,23.818037,93,0,2.8800001,-.824,3285852,.038584124,3
2,439,1987,.018694716,19.03813,17.746319,0,Burkina Faso,.0004695,0,.0103,.00020000001,.0111758,,0,0,21.703922,23.490671,93,0,2.961,-.833,3430381,.043045353,3
2,439,1988,.016685264,18.851377,17.219122,0,Burkina Faso,.00046790001,0,.0154,.0014,.0110568,,0,0,21.414261,23.629602,93,0,2.9219999,-.71499997,3725148,.08243525,3
2,439,1989,.017695304,23.19113,17.068205,0,Burkina Faso,.0004784,0,.0108,.00040000002,.0116999,,0,0,21.513996,14.27513,93,0,3.0039999,-.68900001,3844484,.031532813,3
2,439,1990,.022169895,21.137386,20.86722,0,Burkina Faso,.00049489998,0,.0147,.0013,.015044,,0,0,13.266179,13.67587,93,0,2.9360001,-.80299997,3936181,.023571569,3
2,439,1991,.025801377,19.884747,19.065012,0,Burkina Faso,.0005194,0,.023600001,.00050000002,.0169823,,0,0,12.520503,13.844453,93,0,2.7780001,-.78100002,4041865,.026495256,3
2,439,1992,.02729274,22.716059,18.049181,0,Burkina Faso,.00052920001,0,.0132,0,.0182391,,0,0,12.50408,6.9361267,93,0,2.793,-.72299999,4154138,.027398726,3
2,439,1993,.021866657,24.151173,20.498581,0,Burkina Faso,.00051069999,0,.0176,.00040000002,.0071724998,,0,0,6.3792391,5.1286535,93,0,2.773,-.80000001,4430624,.064435489,3
2,439,1994,.023160975,21.747204,21.725391,0,Burkina Faso,.00051480002,0,.0071999999,.00030000001,.0099403001,,0,0,4.7834558,8.9622211,93,0,2.7360001,-.80900002,4455146,.0055194008,3
2,439,1995,.023624729,20.296988,19.619967,0,Burkina Faso,.00051879999,0,.0146,.00040000002,.0111154,,0,0,8.1201019,7.9895749,93,0,2.9790001,-.78600001,4678672,.048954476,3
2,439,1996,.024082443,19.935843,18.35331,0,Burkina Faso,.00052900001,0,.0105,.0040000002,.0124492,,0,0,7.2629032,7.2830143,93,0,3.0599999,-.53299999,4751977,.015546433,3
2,439,1997,.024378119,20.449028,18.030254,0,Burkina Faso,.00053169997,0,.017999999,.001,.0134626,,0,0,6.6330023,6.864418,93,0,2.98,-.65600002,4922493,.035254367,3
2,439,1998,.025890622,20.796761,18.477516,0,Burkina Faso,.00053830002,0,.016000001,.016000001,.0172826,,0,0,6.256753,5.8510442,93,0,2.9360001,-.69199997,4977176,.011047552,3
2,439,1999,.025415085,21.432804,18.787714,0,Burkina Faso,.00053139997,0,.012,.003,.0163182,,0,0,5.3606982,5.5772977,93,0,2.7620001,-.87900001,5043448,.013227313,3
2,439,2000,.018319432,21.554909,19.348948,0,Burkina Faso,.00051099999,0,.016000001,.003,.0087583,,0,0,5.1278019,5.4714704,93,0,2.701,-.815,5264636,.042922031,3
2,439,2001,.026606532,22.276485,19.444029,0,Burkina Faso,.000528,0,.0048400001,.0049999999,.0089242999,,0,0,5.0270801,6.1318121,93,0,2.677,-.80900002,5224415,-.0076691774,3
2,439,2002,.027129741,23.112782,20.055992,0,Burkina Faso,.00053000002,0,.020459998,.0029000002,.0114776,,0,0,5.6037431,5.2781925,93,0,2.7360001,-.83899999,5276818,.0099804346,3
2,439,2003,.029600441,23.396179,20.780598,0,Burkina Faso,.00053319999,0,.01199,.00089999998,.0125069,,0,0,4.8497763,5.5618343,93,0,2.8789999,-.81599998,5394710,.02209558,3
2,439,2004,.028243667,24.08872,21.014914,0,Burkina Faso,.00054370001,0,.0242,.00040000002,.0158266,,0,0,5.0909595,5.1662288,93,0,2.881,-.699,5527871,.024383906,3
2,439,2005,.028155454,26.370625,21.619839,0,Burkina Faso,.00055160001,0,.02761,.0023000001,.0131651,,0,0,4.7468357,3.4745595,93,0,3.0020001,-.55400002,5529642,.0003203252,3
2,439,2006,.030617194,26.320822,23.604059,0,Burkina Faso,.00060789997,0,.019690001,.00080000004,.0136805,,0,0,3.2602251,3.6267684,93,0,2.9760001,-.611,5497134,-.0058962102,3
2,439,2007,.031497706,25.455936,23.54986,0,Burkina Faso,.00064470002,0,.10353,.0015,.0160619,,0,0,3.3920527,3.8555703,93,0,2.8789999,-.64700001,5548023,.0092147822,3
2,450,1981,.01192094,16.232428,13.909039,0,Liberia,.00019589999,0,.1285,.1365,.0094205001,,0,0,21.109041,23.251524,94,0,2.6900001,.25099999,2713720,-.031003986,3
2,450,1982,.010945309,16.829098,14.849285,0,Liberia,.0001832,0,.1134,.1146,.0068195998,,0,0,21.228876,22.669056,94,0,2.6070001,.046999998,2594129,-.045069572,3
2,450,1983,.010586228,17.579082,15.309394,0,Liberia,.00018240001,0,.1096,.1075,.0054338998,,0,0,20.741186,22.75301,94,0,2.608,.17,2597045,.0011234455,3
2,450,1984,.012292761,18.352732,15.971585,0,Liberia,.0001886,0,.096599996,.1179,.0061399001,1,1,0,20.816816,22.984612,94,0,2.78,.234,3177672,.2017746,3
2,450,1985,.012352568,19.634354,16.632813,0,Liberia,.00018829999,0,.072900005,.1036,.0060351999,1,1,0,20.964302,24.489439,94,0,2.7690001,.117,3161485,-.0051069991,3
2,450,1986,.012762766,19.648266,17.741415,0,Liberia,.0001908,0,.065499999,.097400002,.0082010003,1,1,0,22.285892,23.818037,94,0,2.8800001,.292,3285852,.038584124,3
2,450,1987,.012845574,19.03813,17.746319,0,Liberia,.00018990001,0,.07,.1007,.0087246001,1,1,0,21.703922,23.490671,94,0,2.961,.27599999,3430381,.043045353,3
2,450,1988,.013676387,18.851377,17.219122,0,Liberia,.00019209999,0,.068000004,.1156,.0066416999,1,1,0,21.414261,23.629602,94,0,2.9219999,.18000001,3725148,.08243525,3
2,450,1989,.014695179,23.19113,17.068205,0,Liberia,.00019570001,0,.098300003,.1141,.0083390996,,0,0,21.513996,14.27513,94,0,3.0039999,-.057999998,3844484,.031532813,3
2,450,1991,.011812726,19.884747,19.065012,0,Liberia,.0001854,0,.046,.0083999997,.0064981999,1,1,0,12.520503,13.844453,94,0,2.7780001,-.227,4041865,.026495256,3
2,451,1981,.0081950994,16.232428,13.909039,0,Sierra Leone,.00022060001,0,.0263,.047499999,.0037479,,0,0,21.109041,23.251524,95,0,2.6900001,-.26699999,2713720,-.031003986,3
2,451,1982,.008258882,16.829098,14.849285,0,Sierra Leone,.0002231,0,.0155,.0372,.0038856,,0,0,21.228876,22.669056,95,0,2.6070001,-.33399999,2594129,-.045069572,3
2,451,1983,.011682471,17.579082,15.309394,0,Sierra Leone,.0002368,0,.0113,.023,.0027886999,,0,0,20.741186,22.75301,95,0,2.608,-.39300001,2597045,.0011234455,3
2,451,1984,.007689497,18.352732,15.971585,0,Sierra Leone,.0002213,0,.019299999,.040799998,.0023546999,,0,0,20.816816,22.984612,95,0,2.78,-.44100001,3177672,.2017746,3
2,451,1985,.0074567809,19.634354,16.632813,0,Sierra Leone,.00023229999,0,.0133,.019299999,.0013776,,0,0,20.964302,24.489439,95,0,2.7690001,-.103,3161485,-.0051069991,3
2,451,1986,.0073283422,19.648266,17.741415,0,Sierra Leone,.00023200001,0,.023499999,.0013,.0013998999,,0,0,22.285892,23.818037,95,0,2.8800001,-.228,3285852,.038584124,3
2,451,1987,.010927944,19.03813,17.746319,0,Sierra Leone,.00024340001,0,.0264,.0211,.0016419,,0,0,21.703922,23.490671,95,0,2.961,-.213,3430381,.043045353,3
2,451,1988,.0072303209,18.851377,17.219122,0,Sierra Leone,.0002316,0,.017100001,.043700002,.0013643,,0,0,21.414261,23.629602,95,0,2.9219999,-.354,3725148,.08243525,3
2,451,1989,.0073286728,23.19113,17.068205,0,Sierra Leone,.0002331,0,.0251,.062600002,.001391,,0,0,21.513996,14.27513,95,0,3.0039999,-.345,3844484,.031532813,3
2,451,1990,.0090574399,21.137386,20.86722,0,Sierra Leone,.0002405,0,.0265,.046099998,.0011429,3,1,0,13.266179,13.67587,95,0,2.9360001,-.54400003,3936181,.023571569,3
2,451,1991,.010366128,19.884747,19.065012,0,Sierra Leone,.0002487,0,.024700001,.0515,.0025698999,4,1,1,12.520503,13.844453,95,0,2.7780001,-.55400002,4041865,.026495256,3
2,451,1993,.011410523,24.151173,20.498581,0,Sierra Leone,.00024630001,0,.0208,.052200001,.0024522999,,0,0,6.3792391,5.1286535,95,0,2.773,-.787,4430624,.064435489,3
2,451,1994,.013792383,21.747204,21.725391,0,Sierra Leone,.00025099999,0,.0242,.054900002,.0075017,,0,0,4.7834558,8.9622211,95,0,2.7360001,-.71499997,4455146,.0055194008,3
2,451,1995,.013319504,20.296988,19.619967,0,Sierra Leone,.0002485,0,.017999999,.029100001,.0067702001,,0,0,8.1201019,7.9895749,95,0,2.9790001,-.58200002,4678672,.048954476,3
2,451,1996,.013925911,19.935843,18.35331,0,Sierra Leone,.00024950001,0,.0284,.023,.0084354999,,0,0,7.2629032,7.2830143,95,0,3.0599999,-.44299999,4751977,.015546433,3
2,451,1997,.01439132,20.449028,18.030254,0,Sierra Leone,.0002523,0,.016000001,.018999999,.0098051997,4,1,1,6.6330023,6.864418,95,0,2.98,-.45899999,4922493,.035254367,3
2,451,1998,.010888673,20.796761,18.477516,0,Sierra Leone,.000243,0,.024,.012,.0062079998,4,1,1,6.256753,5.8510442,95,0,2.9360001,-.50099999,4977176,.011047552,3
2,451,1999,.0076096049,21.432804,18.787714,0,Sierra Leone,.00023410001,0,.014,.0089999996,.0028971001,2,1,0,5.3606982,5.5772977,95,0,2.7620001,-.354,5043448,.013227313,3
2,451,2000,.007521559,21.554909,19.348948,0,Sierra Leone,.0002372,0,.017999999,.0040000002,.0026614,,0,0,5.1278019,5.4714704,95,0,2.701,-.479,5264636,.042922031,3
2,451,2001,.015400309,22.276485,19.444029,0,Sierra Leone,.00027029999,0,.030579999,.0046999999,.0032359001,4,1,1,5.0270801,6.1318121,95,0,2.677,-.53500003,5224415,-.0076691774,3
2,451,2002,.033272006,23.112782,20.055992,0,Sierra Leone,.0003321,0,.027829999,.0040000002,.0068804999,4,1,1,5.6037431,5.2781925,95,0,2.7360001,-.71600002,5276818,.0099804346,3
2,451,2003,.033280633,23.396179,20.780598,0,Sierra Leone,.0003283,0,.031239999,.0068000001,.0070671998,,0,0,4.8497763,5.5618343,95,0,2.8789999,-.54900002,5394710,.02209558,3
2,451,2004,.033429284,24.08872,21.014914,0,Sierra Leone,.0003362,0,.044659998,.011,.0056464998,,0,0,5.0909595,5.1662288,95,0,2.881,-.58499998,5527871,.024383906,3
2,451,2005,.03389449,26.370625,21.619839,0,Sierra Leone,.00033939999,0,.041580003,.0098999999,.0054476,,0,0,4.7468357,3.4745595,95,0,3.0020001,-.62199998,5529642,.0003203252,3
2,451,2006,.033727515,26.320822,23.604059,0,Sierra Leone,.0004085,0,.043230001,.043900002,.0058249999,,0,0,3.2602251,3.6267684,95,0,2.9760001,-.65499997,5497134,-.0058962102,3
2,451,2007,.028911384,25.455936,23.54986,0,Sierra Leone,.00039299999,0,.060939997,.0603,.0055844001,,0,0,3.3920527,3.8555703,95,0,2.8789999,-.65899998,5548023,.0092147822,3
2,452,1981,.036325905,16.232428,13.909039,0,Ghana,.00092100003,0,.154,.25510001,.0331132,,0,0,21.109041,23.251524,96,0,2.6900001,-.037999999,2713720,-.031003986,3
2,452,1982,.030531485,16.829098,14.849285,0,Ghana,.00091340003,0,.116,.37060001,.0290484,4,1,1,21.228876,22.669056,96,0,2.6070001,-.33700001,2594129,-.045069572,3
2,452,1983,.026455455,17.579082,15.309394,0,Ghana,.00090570003,0,.119,.12530001,.024907701,,0,0,20.741186,22.75301,96,0,2.608,-.447,2597045,.0011234455,3
2,452,1984,.031579074,18.352732,15.971585,0,Ghana,.00089089997,0,.046,.051099997,.01708,,0,0,20.816816,22.984612,96,0,2.78,-.42300001,3177672,.2017746,3
2,452,1985,.030785125,19.634354,16.632813,0,Ghana,.00089829997,0,.052999999,.094800003,.014085,,0,0,20.964302,24.489439,96,0,2.7690001,-.57200003,3161485,-.0051069991,3
2,452,1986,.018850926,19.648266,17.741415,0,Ghana,.00085800001,0,.083999999,.20089999,.0112759,,0,0,22.285892,23.818037,96,0,2.8800001,-.38600001,3285852,.038584124,3
2,452,1987,.021912746,19.03813,17.746319,0,Ghana,.00086789997,0,.115,.25939998,.0104569,,0,0,21.703922,23.490671,96,0,2.961,-.38699999,3430381,.043045353,3
2,452,1988,.028974254,18.851377,17.219122,0,Ghana,.00090370001,0,.117,.2095,.0053519998,,0,0,21.414261,23.629602,96,0,2.9219999,-.53299999,3725148,.08243525,3
2,452,1989,.030679565,23.19113,17.068205,0,Ghana,.00092040002,0,.123,.134,.0098767998,,0,0,21.513996,14.27513,96,0,3.0039999,-.63099998,3844484,.031532813,3
2,452,1990,.018557692,21.137386,20.86722,0,Ghana,.00088100001,0,.138,.17819999,.0099336002,,0,0,13.266179,13.67587,96,0,2.9360001,-.75199997,3936181,.023571569,3
2,452,1991,.021395512,19.884747,19.065012,0,Ghana,.00091240002,0,.142,.16039999,.011739,,0,0,12.520503,13.844453,96,0,2.7780001,-.86299998,4041865,.026495256,3
2,452,1992,.017239615,22.716059,18.049181,0,Ghana,.0009167,0,.124,.1024,.0079253996,,0,0,12.50408,6.9361267,96,0,2.793,-.866,4154138,.027398726,3
2,452,1993,.018123714,24.151173,20.498581,0,Ghana,.0009403,0,.214,.2186,.0077891001,3,1,0,6.3792391,5.1286535,96,0,2.773,-.64200002,4430624,.064435489,3
2,452,1994,.021468071,21.747204,21.725391,0,Ghana,.00097460003,0,.125,.20539999,.0138877,1,1,0,4.7834558,8.9622211,96,0,2.7360001,-.76899999,4455146,.0055194008,3
2,452,1995,.022489382,20.296988,19.619967,0,Ghana,.00099189999,0,.15700001,.20280001,.0160893,,0,0,8.1201019,7.9895749,96,0,2.9790001,-.83999997,4678672,.048954476,3
2,452,1996,.022887602,19.935843,18.35331,0,Ghana,.0010019999,0,.29499999,.17889999,.0180365,,0,0,7.2629032,7.2830143,96,0,3.0599999,-1.0140001,4751977,.015546433,3
2,452,1997,.024000421,20.449028,18.030254,0,Ghana,.0010163001,0,.31400001,.15899999,.020633699,4,1,1,6.6330023,6.864418,96,0,2.98,-1.0549999,4922493,.035254367,3
2,452,1998,.024712343,20.796761,18.477516,0,Ghana,.0010418,0,.22400001,.154,.0227421,4,1,1,6.256753,5.8510442,96,0,2.9360001,-.99199998,4977176,.011047552,3
2,452,1999,.023626169,21.432804,18.787714,0,Ghana,.0010568,0,.23899999,.20100001,.021238299,,0,0,5.3606982,5.5772977,96,0,2.7620001,-.84500003,5043448,.013227313,3
2,452,2000,.018562313,21.554909,19.348948,0,Ghana,.00099460001,0,.186,.226,.0095608998,,0,0,5.1278019,5.4714704,96,0,2.701,-.79100001,5264636,.042922031,3
2,452,2001,.019141216,22.276485,19.444029,0,Ghana,.00098560005,0,.21989,.2052,.0082927002,,0,0,5.0270801,6.1318121,96,0,2.677,-.68699998,5224415,-.0076691774,3
2,452,2002,.019238992,23.112782,20.055992,0,Ghana,.00099460001,0,.21186,.1286,.0091295,,0,0,5.6037431,5.2781925,96,0,2.7360001,-.704,5276818,.0099804346,3
2,452,2003,.019685267,23.396179,20.780598,0,Ghana,.00097749999,0,.23022999,.093400002,.0115743,,0,0,4.8497763,5.5618343,96,0,2.8789999,-.62800002,5394710,.02209558,3
2,452,2004,.019959195,24.08872,21.014914,0,Ghana,.0010098,0,.33704001,.15980001,.0120813,,0,0,5.0909595,5.1662288,96,0,2.881,-.62,5527871,.024383906,3
2,452,2005,.021135798,26.370625,21.619839,0,Ghana,.0010248,0,.37135997,.1734,.014399,1,1,0,4.7468357,3.4745595,96,0,3.0020001,-.574,5529642,.0003203252,3
2,452,2006,.021083483,26.320822,23.604059,0,Ghana,.0010319001,0,.31856,.2096,.0145252,,0,0,3.2602251,3.6267684,96,0,2.9760001,-.523,5497134,-.0058962102,3
